,observation_date,percent_manufacturing,real_wages_manufacturing,real_wages_all,gini,cpi
325,1991-02-01,0.1365894302491668,8.137982195845698,7.707715133531156,38.0,10.97
326,1991-03-01,0.1357752816109254,8.160237388724035,7.722551928783382,38.0,11.0
327,1991-04-01,0.13507127730189336,8.179126572908956,7.742413027387121,38.0,11.05
328,1991-05-01,0.13529514329190973,8.178466076696166,7.743362831858408,38.0,11.09
329,1991-06-01,0.13492333631491873,8.183823529411766,7.727941176470587,38.0,11.13
330,1991-07-01,0.13487483551849327,8.201174743024964,7.738619676945668,38.0,11.17
331,1991-08-01,0.13496630994847403,8.184480234260615,7.730600292825769,38.0,11.18
332,1991-09-01,0.13430714567706278,8.182481751824817,7.7226277372262775,38.0,11.21
333,1991-10-01,0.13422877086590546,8.199708454810496,7.71865889212828,38.0,11.25
334,1991-11-01,0.13386634675338,8.171262699564586,7.699564586357038,38.0,11.26
335,1991-12-01,0.13355807490684016,8.154848046309697,7.698986975397975,38.0,11.27
336,1992-01-01,0.1323186207872011,8.127259580621836,7.693420101229212,38.4,11.24
337,1992-02-01,0.13228831746680608,8.152958152958153,7.691197691197692,38.4,11.3
338,1992-03-01,0.13169649854236545,8.138030194104962,7.677929547088426,38.4,11.32
339,1992-04-01,0.13164790638371102,8.149210903873744,7.690100430416069,38.4,11.36
340,1992-05-01,0.13140127537679813,8.153185397279888,7.68790264853257,38.4,11.39
341,1992-06-01,0.13098342661860982,8.144182726623841,7.687366167023554,38.4,11.41
342,1992-07-01,0.1308307989079284,8.135231316725978,7.672597864768684,38.4,11.43
343,1992-08-01,0.13048447668587157,8.139204545454545,7.6775568181818175,38.4,11.46
344,1992-09-01,0.13042700056808895,8.114812189936217,7.675407512402551,38.4,11.45
345,1992-10-01,0.130840610500992,8.094565984474242,7.657021877205364,38.4,11.47
346,1992-11-01,0.1304723569576693,8.08585503166784,7.642505277973258,38.4,11.49
347,1992-12-01,0.130451016693374,8.088545326774419,7.659873506676036,38.4,11.51
348,1993-01-01,0.1307632398753894,8.088235294117647,7.654061624649859,40.4,11.55
349,1993-02-01,0.13081318407572903,8.085255066387143,7.651991614255765,40.4,11.57
350,1993-03-01,0.1306007869484751,8.080949057920446,7.669225401256105,40.4,11.58
351,1993-04-01,0.13043613513345362,8.087621696801113,7.642559109874826,40.4,11.63
